#OTU ID	BS1
ZOTU_5255	0
ZOTU_5256	0
ZOTU_5257	0
ZOTU_5258	0
ZOTU_5259	0
ZOTU_5260	0
ZOTU_5261	0
ZOTU_5262	0
ZOTU_5263	0
ZOTU_5264	0
ZOTU_5265	0
ZOTU_5266	0
ZOTU_5267	0
ZOTU_5268	0
ZOTU_5269	6
ZOTU_5270	0
ZOTU_5271	0
ZOTU_5272	0
ZOTU_5273	0
ZOTU_5274	0
ZOTU_5275	0
ZOTU_5276	0
ZOTU_5277	0
ZOTU_5278	0
ZOTU_5279	0
ZOTU_5280	0
ZOTU_5281	0
ZOTU_5282	0
ZOTU_5283	0
ZOTU_5284	2
ZOTU_5285	0
ZOTU_5286	0
ZOTU_5287	0
ZOTU_5288	0
ZOTU_5289	0
ZOTU_5290	0
ZOTU_5291	0
ZOTU_5292	0
ZOTU_5293	0
ZOTU_5294	0
ZOTU_5295	0
ZOTU_5296	0
ZOTU_5297	0
ZOTU_5298	0
ZOTU_5299	0
ZOTU_5300	0
ZOTU_5301	0
ZOTU_5302	0
ZOTU_5303	0
ZOTU_5304	0
ZOTU_5305	0
ZOTU_5306	0
ZOTU_5307	0
ZOTU_5308	2
ZOTU_5309	0
ZOTU_5310	5
ZOTU_5311	0
ZOTU_5312	0
ZOTU_5313	11
ZOTU_5314	0
ZOTU_5315	0
ZOTU_5316	0
ZOTU_5317	0
ZOTU_5318	0
ZOTU_5319	0
ZOTU_5320	0
ZOTU_5321	0
ZOTU_5322	0
ZOTU_5323	0
ZOTU_5324	0
ZOTU_5325	0
ZOTU_5326	0
ZOTU_5327	0
ZOTU_5328	0
ZOTU_5329	0
ZOTU_5330	0
ZOTU_5331	9
ZOTU_5332	0
ZOTU_5333	0
ZOTU_5334	0
ZOTU_5335	0
ZOTU_5336	4
ZOTU_5337	0
ZOTU_5338	0
ZOTU_5339	0
ZOTU_5340	0
ZOTU_5341	0
ZOTU_5342	0
ZOTU_5343	0
ZOTU_5344	0
ZOTU_5345	0
ZOTU_5346	0
ZOTU_5347	0
ZOTU_5348	0
ZOTU_5349	0
ZOTU_5350	0
ZOTU_5351	0
ZOTU_5352	0
ZOTU_5353	0
ZOTU_5354	0
ZOTU_5355	0
ZOTU_5356	0
ZOTU_5357	0
ZOTU_5358	0
ZOTU_5359	0
ZOTU_5360	0
ZOTU_5361	0
ZOTU_5362	0
ZOTU_5363	0
ZOTU_5364	0
ZOTU_5365	0
ZOTU_5366	9
ZOTU_5367	0
ZOTU_5368	0
ZOTU_5369	0
ZOTU_5370	2
ZOTU_5371	0
ZOTU_5372	0
ZOTU_5373	0
ZOTU_5374	0
ZOTU_5375	0
ZOTU_5376	0
ZOTU_5377	0
ZOTU_5378	0
ZOTU_5379	0
ZOTU_5380	0
ZOTU_5381	0
ZOTU_5382	0
ZOTU_5383	0
ZOTU_5384	0
ZOTU_5385	0
ZOTU_5386	0
ZOTU_5387	0
ZOTU_5388	0
ZOTU_5389	0
ZOTU_5390	0
ZOTU_5391	0
ZOTU_5392	0
ZOTU_5393	9
ZOTU_5394	0
ZOTU_5395	0
ZOTU_5396	0
ZOTU_5397	0
ZOTU_5398	12
ZOTU_5399	0
ZOTU_5400	0
ZOTU_5401	0
ZOTU_5402	0
ZOTU_5403	0
ZOTU_5404	0
ZOTU_5405	17
ZOTU_5406	0
ZOTU_5407	0
ZOTU_5408	0
ZOTU_5409	0
ZOTU_5410	0
ZOTU_5411	0
ZOTU_5412	0
ZOTU_5413	0
ZOTU_5414	0
ZOTU_5415	0
ZOTU_5416	0
ZOTU_5417	11
ZOTU_5418	14
ZOTU_5419	0
ZOTU_5420	0
ZOTU_5421	0
ZOTU_5422	0
ZOTU_5423	0
ZOTU_5424	0
ZOTU_5425	0
ZOTU_5426	0
ZOTU_5427	0
ZOTU_5428	0
ZOTU_5429	0
ZOTU_5430	11
ZOTU_5431	0
ZOTU_5432	0
ZOTU_5433	0
ZOTU_5434	0
ZOTU_5435	0
ZOTU_5436	0
ZOTU_5437	0
ZOTU_5438	0
ZOTU_5439	0
ZOTU_5440	0
ZOTU_5441	0
ZOTU_5442	0
ZOTU_5443	0
ZOTU_5444	0
ZOTU_5446	0
ZOTU_5447	0
ZOTU_5448	0
ZOTU_5449	18
ZOTU_5450	0
ZOTU_5451	0
ZOTU_5452	0
ZOTU_5453	0
ZOTU_5454	0
ZOTU_5455	0
ZOTU_5456	0
ZOTU_5457	0
ZOTU_5458	0
ZOTU_5459	0
ZOTU_5460	0
ZOTU_5461	0
ZOTU_5462	0
ZOTU_5463	0
ZOTU_5464	0
ZOTU_5465	0
ZOTU_5466	0
ZOTU_5467	0
ZOTU_5468	0
ZOTU_5469	0
ZOTU_5470	0
ZOTU_5471	0
ZOTU_5472	0
ZOTU_5473	0
ZOTU_5474	0
ZOTU_5475	0
ZOTU_5476	0
ZOTU_5477	0
ZOTU_5478	0
ZOTU_5479	0
ZOTU_5480	0
ZOTU_5481	0
ZOTU_5482	0
ZOTU_5483	0
ZOTU_5484	0
ZOTU_5485	0
ZOTU_5486	0
ZOTU_5487	16
ZOTU_5488	0
ZOTU_5489	0
ZOTU_5490	0
ZOTU_5491	0
ZOTU_5492	6
ZOTU_5493	0
ZOTU_5494	0
ZOTU_5495	0
ZOTU_5496	0
ZOTU_5497	0
ZOTU_5498	0
ZOTU_5499	0
ZOTU_5500	0
ZOTU_5501	0
ZOTU_5502	0
ZOTU_5503	0
ZOTU_5504	0
ZOTU_5505	0
ZOTU_5506	0
ZOTU_5507	0
ZOTU_5508	0
ZOTU_5509	0
ZOTU_5510	0
ZOTU_5511	0
ZOTU_5512	0
ZOTU_5513	0
ZOTU_5514	0
ZOTU_5515	0
ZOTU_5516	0
ZOTU_5517	0
ZOTU_5518	0
ZOTU_5519	0
ZOTU_5520	0
ZOTU_5521	0
ZOTU_5522	0
ZOTU_5523	0
ZOTU_5524	0
ZOTU_5525	2
ZOTU_5526	0
ZOTU_5527	0
ZOTU_5528	0
ZOTU_5530	8
ZOTU_5531	9
ZOTU_5532	10
ZOTU_5533	0
ZOTU_5534	0
ZOTU_5535	0
ZOTU_5536	0
ZOTU_5537	0
ZOTU_5539	0
ZOTU_5540	0
ZOTU_5541	0
ZOTU_5542	0
ZOTU_5543	0
ZOTU_5544	0
ZOTU_5545	0
ZOTU_5546	0
ZOTU_5547	0
ZOTU_5548	0
ZOTU_5549	0
ZOTU_5550	0
ZOTU_5551	0
ZOTU_5552	0
ZOTU_5553	0
ZOTU_5554	0
ZOTU_5555	0
ZOTU_5556	0
ZOTU_5557	0
ZOTU_5558	0
ZOTU_5559	0
ZOTU_5560	0
ZOTU_5561	15
ZOTU_5562	0
ZOTU_5563	0
ZOTU_5564	0
ZOTU_5565	0
ZOTU_5566	0
ZOTU_5567	0
ZOTU_5568	0
ZOTU_5569	0
ZOTU_5570	5
ZOTU_5571	0
ZOTU_5572	0
ZOTU_5574	0
ZOTU_5575	0
ZOTU_5576	0
ZOTU_5577	0
ZOTU_5578	2
ZOTU_5579	0
ZOTU_5580	0
ZOTU_5581	0
ZOTU_5582	0
ZOTU_5583	0
ZOTU_5584	0
ZOTU_5585	0
ZOTU_5586	0
ZOTU_5587	0
ZOTU_5588	1
ZOTU_5589	0
ZOTU_5590	0
ZOTU_5591	0
ZOTU_5592	0
ZOTU_5593	0
ZOTU_5594	0
ZOTU_5595	0
ZOTU_5596	0
ZOTU_5597	0
ZOTU_5598	0
ZOTU_5599	0
ZOTU_5600	0
ZOTU_5601	0
ZOTU_5602	0
ZOTU_5603	0
ZOTU_5604	0
ZOTU_5605	0
ZOTU_5606	0
ZOTU_5607	0
ZOTU_5608	0
ZOTU_5609	0
ZOTU_5610	1
ZOTU_5611	0
ZOTU_5612	0
ZOTU_5613	0
ZOTU_5614	0
ZOTU_5615	0
ZOTU_5616	0
ZOTU_5617	0
ZOTU_5618	0
ZOTU_5619	11
ZOTU_5620	0
ZOTU_5621	0
ZOTU_5623	0
ZOTU_5624	0
ZOTU_5625	1
ZOTU_5626	2
ZOTU_5627	0
ZOTU_5628	0
ZOTU_5629	0
ZOTU_5630	0
ZOTU_5631	0
ZOTU_5632	0
ZOTU_5633	0
ZOTU_5634	0
ZOTU_5635	0
ZOTU_5636	0
ZOTU_5637	0
ZOTU_5638	0
ZOTU_5639	0
ZOTU_5640	0
ZOTU_5641	3
ZOTU_5642	0
ZOTU_5643	0
ZOTU_5644	0
ZOTU_5645	0
ZOTU_5646	0
ZOTU_5647	0
ZOTU_5648	0
ZOTU_5649	0
ZOTU_5650	0
ZOTU_5651	0
ZOTU_5652	0
ZOTU_5653	0
ZOTU_5654	0
ZOTU_5655	0
ZOTU_5656	0
ZOTU_5657	0
ZOTU_5658	1
ZOTU_5659	0
ZOTU_5660	0
ZOTU_5661	8
ZOTU_5662	0
ZOTU_5663	0
ZOTU_5664	0
ZOTU_5665	0
ZOTU_5666	0
ZOTU_5667	0
ZOTU_5668	0
ZOTU_5669	0
ZOTU_5670	0
ZOTU_5671	0
ZOTU_5672	1
ZOTU_5673	0
ZOTU_5674	0
ZOTU_5675	0
ZOTU_5676	0
ZOTU_5677	0
ZOTU_5678	0
ZOTU_5679	0
ZOTU_5680	0
ZOTU_5681	0
ZOTU_5682	0
ZOTU_5683	0
ZOTU_5684	0
ZOTU_5685	0
ZOTU_5686	0
ZOTU_5687	0
ZOTU_5688	0
ZOTU_5689	0
ZOTU_5690	0
ZOTU_5691	0
ZOTU_5692	0
ZOTU_5693	0
ZOTU_5694	0
ZOTU_5695	0
ZOTU_5696	0
ZOTU_5697	0
ZOTU_5698	0
ZOTU_5699	0
ZOTU_5700	0
ZOTU_5701	0
ZOTU_5702	0
ZOTU_5703	0
ZOTU_5704	0
ZOTU_5705	12
ZOTU_5706	0
ZOTU_5707	0
ZOTU_5708	0
ZOTU_5709	11
ZOTU_5710	0
ZOTU_5711	0
ZOTU_5712	0
ZOTU_5713	0
ZOTU_5714	0
ZOTU_5715	0
ZOTU_5716	0
ZOTU_5717	0
ZOTU_5718	0
ZOTU_5719	0
ZOTU_5720	0
ZOTU_5721	0
ZOTU_5722	0
ZOTU_5723	9
ZOTU_5724	0
ZOTU_5725	0
ZOTU_5726	0
ZOTU_5727	0
ZOTU_5728	0
ZOTU_5729	0
ZOTU_5730	0
ZOTU_5731	0
ZOTU_5732	0
ZOTU_5733	0
ZOTU_5734	0
ZOTU_5735	0
ZOTU_5736	0
ZOTU_5737	0
ZOTU_5738	0
ZOTU_5739	0
ZOTU_5740	0
ZOTU_5741	0
ZOTU_5742	0
ZOTU_5743	0
ZOTU_5744	0
ZOTU_5745	0
ZOTU_5746	0
ZOTU_5747	0
ZOTU_5748	0
ZOTU_5749	0
ZOTU_5750	0
ZOTU_5751	0
ZOTU_5752	0
ZOTU_5753	0
ZOTU_5754	0
ZOTU_5755	0
ZOTU_5756	0
ZOTU_5757	0
ZOTU_5758	0
ZOTU_5759	0
ZOTU_5760	0
ZOTU_5761	0
ZOTU_5762	9
ZOTU_5763	0
ZOTU_5764	7
ZOTU_5765	0
ZOTU_5766	0
ZOTU_5767	0
ZOTU_5768	0
ZOTU_5769	0
ZOTU_5770	0
ZOTU_5771	0
ZOTU_5772	0
ZOTU_5773	10
ZOTU_5774	0
ZOTU_5775	0
ZOTU_5776	0
ZOTU_5777	0
ZOTU_5778	0
ZOTU_5779	0
ZOTU_5780	0
ZOTU_5781	0
ZOTU_5782	0
ZOTU_5783	0
ZOTU_5784	0
ZOTU_5785	0
ZOTU_5786	0
ZOTU_5787	0
ZOTU_5788	0
ZOTU_5789	0
ZOTU_5790	0
ZOTU_5791	0
ZOTU_5792	0
ZOTU_5793	0
ZOTU_5794	0
ZOTU_5795	0
ZOTU_5796	0
ZOTU_5797	0
ZOTU_5798	0
ZOTU_5800	0
ZOTU_5801	0
ZOTU_5802	0
ZOTU_5803	0
ZOTU_5804	0
ZOTU_5805	0
ZOTU_5806	0
ZOTU_5807	0
ZOTU_5808	0
ZOTU_5809	0
ZOTU_5810	0
ZOTU_5811	0
ZOTU_5812	0
ZOTU_5813	0
ZOTU_5814	0
ZOTU_5815	0
ZOTU_5816	0
ZOTU_5817	0
ZOTU_5818	0
ZOTU_5819	0
ZOTU_5820	0
ZOTU_5821	1
ZOTU_5822	0
ZOTU_5823	0
ZOTU_5824	0
ZOTU_5825	0
ZOTU_5826	0
ZOTU_5827	0
ZOTU_5828	0
ZOTU_5829	0
ZOTU_5830	0
ZOTU_5831	0
ZOTU_5832	1
ZOTU_5833	0
ZOTU_5834	0
ZOTU_5835	2
ZOTU_5836	2
ZOTU_5837	0
ZOTU_5838	0
ZOTU_5839	0
ZOTU_5840	0
ZOTU_5841	0
ZOTU_5842	0
ZOTU_5843	0
ZOTU_5844	0
ZOTU_5845	0
ZOTU_5846	0
ZOTU_5847	0
ZOTU_5848	0
ZOTU_5849	0
ZOTU_5850	0
ZOTU_5851	0
