#OTU ID	S1	S2	S3	S4	S5	Y1	Y2	Y3	Y4	Y5	Y6	Y7	Y8	H1	H2	H3	H4	H5
ZOTU_3124	0	0	0	0	0	2	1	3	1	22	0	1	0	1	0	0	10	1
ZOTU_3125	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3126	0	0	0	0	46	0	0	0	0	0	0	0	0	0	4	0	0	0
ZOTU_3127	0	2	0	0	0	0	0	0	0	33	0	12	0	0	0	0	0	2
ZOTU_3128	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3129	0	0	0	0	0	0	10	9	0	0	0	0	0	0	0	0	0	0
ZOTU_3130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
ZOTU_3131	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0
ZOTU_3133	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0
ZOTU_3134	0	15	0	0	0	0	0	0	0	0	0	4	0	0	17	0	0	0
ZOTU_3135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0
ZOTU_3136	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3137	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0
ZOTU_3138	0	0	0	0	0	0	4	0	0	0	0	3	0	21	0	7	0	0
ZOTU_3139	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0
ZOTU_3140	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3141	0	2	0	0	0	0	0	0	0	19	0	0	6	0	1	0	0	0
ZOTU_3142	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3143	0	0	0	3	6	9	3	0	0	0	0	0	0	0	0	0	30	0
ZOTU_3144	0	0	4	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0
ZOTU_3145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
ZOTU_3146	0	0	0	0	0	0	21	0	0	0	0	1	0	0	0	0	0	0
ZOTU_3147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	9	0	0
ZOTU_3148	1	4	0	0	0	0	1	0	0	0	0	3	0	30	0	0	0	0
ZOTU_3149	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0
ZOTU_3150	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0
ZOTU_3151	0	0	0	0	0	0	27	0	1	0	0	0	0	0	0	0	3	0
ZOTU_3152	0	1	5	0	3	0	1	9	0	0	0	0	9	0	0	0	0	0
ZOTU_3153	0	0	0	0	1	0	0	0	0	0	0	0	26	0	0	0	0	0
ZOTU_3154	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0
ZOTU_3155	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0
ZOTU_3156	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3157	0	0	0	0	0	0	0	13	0	0	0	0	2	1	0	0	7	14
ZOTU_3158	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3159	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0
ZOTU_3160	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0
ZOTU_3161	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0
ZOTU_3162	0	0	0	0	0	25	0	8	0	0	0	2	0	0	0	0	0	0
ZOTU_3163	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0
ZOTU_3164	0	0	0	0	0	11	0	0	0	0	0	12	0	0	0	0	0	0
ZOTU_3165	0	0	0	0	0	0	0	0	0	1	11	0	0	0	3	0	24	0
ZOTU_3166	0	0	2	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0
ZOTU_3167	0	0	0	0	0	0	5	0	0	15	0	0	0	0	0	0	0	0
ZOTU_3168	0	0	0	0	0	9	0	0	0	0	0	15	0	0	0	0	0	0
ZOTU_3169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0
ZOTU_3170	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3171	0	20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3172	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3173	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3174	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0
ZOTU_3175	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3176	0	0	22	0	0	0	0	0	0	0	5	0	0	0	0	6	0	1
ZOTU_3177	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3178	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	13	0	3
ZOTU_3179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0
ZOTU_3180	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3181	0	0	0	0	31	0	0	0	0	0	1	0	0	0	0	0	0	0
ZOTU_3182	0	9	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0	0
ZOTU_3183	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3184	0	0	0	0	19	7	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3185	0	0	0	0	0	7	0	0	0	0	0	0	0	0	18	0	0	0
ZOTU_3186	0	0	0	0	0	12	0	0	23	0	0	0	0	0	0	0	0	0
ZOTU_3187	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0
ZOTU_3188	0	0	0	21	0	6	0	0	0	0	0	0	0	0	0	0	4	0
ZOTU_3189	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3190	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	2
ZOTU_3191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
ZOTU_3192	6	0	0	3	0	0	0	25	0	0	0	0	0	0	0	0	0	0
ZOTU_3193	0	0	23	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0
ZOTU_3194	0	0	14	15	0	0	0	0	0	1	0	0	0	0	0	0	0	2
ZOTU_3195	0	16	0	0	0	0	0	0	0	0	0	1	0	10	0	0	0	0
ZOTU_3196	0	0	0	1	0	0	0	0	20	0	0	0	0	0	0	0	0	0
ZOTU_3197	0	0	3	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3198	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0
ZOTU_3199	8	0	0	0	22	3	0	0	0	0	1	0	0	0	2	0	0	0
ZOTU_3200	0	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	14
ZOTU_3201	0	0	0	0	0	1	0	0	0	1	0	15	5	0	0	0	0	0
ZOTU_3202	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0
ZOTU_3203	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3204	0	0	0	9	0	0	1	0	0	0	0	0	0	5	0	0	7	1
ZOTU_3205	0	0	0	0	0	0	0	0	0	0	0	1	0	32	1	0	0	0
ZOTU_3206	23	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ZOTU_3207	0	0	0	0	0	0	7	0	20	0	0	0	0	0	0	0	0	0
ZOTU_3208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0
ZOTU_3209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0
ZOTU_3210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0
ZOTU_3211	0	0	6	0	0	1	0	0	0	0	0	0	0	0	23	0	0	0
ZOTU_3212	0	0	0	16	0	0	0	0	0	8	0	0	0	0	0	0	0	0
ZOTU_3213	0	0	0	0	0	5	0	0	0	0	0	0	2	0	0	0	14	0
ZOTU_3214	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3215	0	3	24	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ZOTU_3216	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	28
ZOTU_3217	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3218	0	14	0	0	0	0	3	0	0	0	0	0	0	0	10	0	11	0
ZOTU_3219	0	14	0	0	0	0	1	0	0	0	0	0	0	12	0	4	0	0
ZOTU_3220	2	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3221	0	0	0	0	0	0	0	10	0	0	0	3	10	0	0	0	0	0
ZOTU_3222	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3223	0	0	0	0	0	0	8	0	0	6	0	0	0	16	0	0	0	0
ZOTU_3224	0	0	2	0	0	0	0	0	0	0	0	0	6	0	0	0	25	0
ZOTU_3225	0	0	4	1	4	0	2	2	3	4	0	6	0	8	1	0	0	0
ZOTU_3226	0	0	0	0	0	1	0	0	0	0	0	0	24	0	0	0	0	0
ZOTU_3227	0	0	0	0	0	0	0	0	0	0	0	0	0	11	17	0	0	0
ZOTU_3228	8	2	0	2	0	0	1	2	5	0	7	0	0	0	0	0	8	0
ZOTU_3229	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0
ZOTU_3230	0	0	1	0	0	0	21	0	0	0	0	0	0	0	0	0	0	3
ZOTU_3231	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0
ZOTU_3232	0	9	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
ZOTU_3233	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0
ZOTU_3234	0	0	0	0	4	19	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3235	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3236	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	15	0
ZOTU_3237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0
ZOTU_3238	0	0	0	0	25	1	0	0	0	0	0	2	0	1	1	0	0	0
ZOTU_3239	0	0	0	0	0	0	0	0	0	0	0	4	0	0	23	0	0	0
ZOTU_3240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0
ZOTU_3241	0	0	0	4	0	0	0	0	0	19	0	0	0	5	0	0	0	0
ZOTU_3242	0	0	1	0	4	0	0	23	0	0	0	0	0	1	0	0	0	0
ZOTU_3243	0	0	0	26	0	0	5	0	0	0	0	0	0	0	0	1	0	0
ZOTU_3244	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0
ZOTU_3245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0
ZOTU_3246	3	0	0	0	0	5	2	3	0	0	0	2	0	11	0	0	0	1
ZOTU_3247	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3248	0	0	0	0	33	0	0	0	0	0	0	0	0	5	0	0	0	0
ZOTU_3249	11	0	0	0	0	0	1	0	0	1	10	11	2	0	0	0	0	0
ZOTU_3250	0	7	0	0	0	0	0	0	4	0	0	15	0	0	0	0	0	0
ZOTU_3251	0	10	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3252	0	1	0	23	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3253	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3254	1	20	0	1	0	0	1	0	0	8	0	0	0	0	0	3	0	1
ZOTU_3255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0
ZOTU_3256	3	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3257	0	0	7	3	0	2	9	0	11	0	0	0	5	7	1	0	4	8
ZOTU_3258	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3259	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0
ZOTU_3260	0	0	0	0	0	4	4	0	0	0	4	0	0	0	6	0	0	22
ZOTU_3261	0	0	0	0	1	0	0	1	0	0	0	0	0	19	0	0	0	0
ZOTU_3262	20	0	6	2	0	4	2	0	0	0	0	0	0	0	0	1	0	0
ZOTU_3263	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3264	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0
ZOTU_3265	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3266	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0
ZOTU_3267	0	0	0	0	0	0	8	0	0	13	0	0	0	0	0	0	0	0
ZOTU_3268	0	0	0	0	0	1	6	0	0	0	1	0	0	0	1	0	20	0
ZOTU_3269	1	0	0	5	0	0	0	2	0	0	0	0	0	0	3	0	12	0
ZOTU_3270	0	9	0	4	0	0	0	0	0	0	0	0	0	21	0	0	0	0
ZOTU_3271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0
ZOTU_3272	0	17	0	0	14	0	4	0	0	0	0	0	0	0	0	2	2	0
ZOTU_3273	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3274	1	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3275	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0
ZOTU_3276	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3277	1	0	0	0	0	0	0	6	9	10	0	30	0	0	0	0	0	0
ZOTU_3278	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3279	8	0	0	0	0	0	1	0	0	0	0	21	0	0	0	0	1	0
ZOTU_3280	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3281	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0
ZOTU_3282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
ZOTU_3283	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0
ZOTU_3284	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0
ZOTU_3285	0	0	5	32	2	0	0	0	0	0	1	1	0	0	0	0	0	0
ZOTU_3286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0
ZOTU_3287	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3289	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0
ZOTU_3291	0	0	0	0	0	0	0	0	0	0	8	0	4	18	0	0	0	0
ZOTU_3292	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3293	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3294	0	0	0	3	0	0	0	1	0	0	0	0	0	0	22	0	5	4
ZOTU_3295	0	0	5	0	0	24	0	3	0	0	0	1	0	0	0	0	0	0
ZOTU_3296	16	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3297	0	1	0	0	0	0	1	0	20	0	0	0	0	0	0	8	0	0
ZOTU_3298	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3299	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0
ZOTU_3300	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0
ZOTU_3301	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	19
ZOTU_3302	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0
ZOTU_3303	18	1	0	0	0	0	0	0	0	0	1	0	7	1	0	0	0	0
ZOTU_3304	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0
ZOTU_3305	6	0	5	0	0	0	0	0	0	0	0	0	0	1	1	15	2	3
ZOTU_3306	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0
ZOTU_3307	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0
ZOTU_3308	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3309	0	0	0	0	0	1	0	0	0	0	0	0	0	0	20	0	0	0
ZOTU_3310	0	0	0	0	0	1	0	0	0	0	0	0	0	0	18	0	2	0
ZOTU_3311	6	6	0	0	0	0	29	0	3	0	0	0	0	0	0	0	0	0
ZOTU_3312	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3313	0	0	0	0	1	23	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3314	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3315	0	6	6	0	5	0	0	0	0	0	0	0	0	0	0	21	0	0
ZOTU_3316	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0
ZOTU_3317	0	0	0	5	0	0	0	0	0	20	0	0	0	0	1	0	0	0
ZOTU_3318	0	0	0	0	0	9	0	0	0	0	0	24	2	0	0	0	0	0
ZOTU_3319	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0
ZOTU_3320	3	1	23	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ZOTU_3321	0	0	0	0	0	0	0	1	0	0	0	0	0	22	0	0	0	0
ZOTU_3322	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
ZOTU_3324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0
ZOTU_3325	0	0	10	0	0	0	0	0	0	0	0	0	9	0	0	5	0	0
ZOTU_3326	4	1	0	0	0	3	0	7	0	0	0	3	0	0	12	0	0	0
ZOTU_3327	1	31	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ZOTU_3328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0
ZOTU_3329	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0
ZOTU_3330	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0
ZOTU_3331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0
ZOTU_3332	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3333	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3334	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3335	0	0	0	0	0	0	0	0	0	18	0	0	1	0	0	0	0	0
ZOTU_3336	0	0	0	0	0	0	0	0	7	0	0	15	0	0	0	0	0	0
ZOTU_3337	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3338	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3339	0	0	0	18	0	0	0	0	0	0	0	3	0	0	0	0	0	0
ZOTU_3340	0	2	4	0	0	0	0	0	0	0	0	10	0	0	2	0	8	3
ZOTU_3341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0
ZOTU_3342	0	0	0	0	0	1	1	0	0	0	0	2	5	11	0	0	0	3
ZOTU_3343	0	2	0	3	7	0	1	2	0	0	0	0	0	2	1	12	0	3
ZOTU_3344	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3345	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3347	0	0	0	0	0	0	21	1	0	0	0	0	0	0	0	0	0	0
ZOTU_3348	0	0	0	0	0	0	17	0	0	0	0	1	0	0	0	0	0	0
ZOTU_3349	0	0	0	0	0	0	27	0	0	0	4	1	0	0	4	0	0	0
ZOTU_3350	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0
ZOTU_3351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
ZOTU_3352	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
ZOTU_3353	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0
ZOTU_3354	0	0	0	0	0	0	3	0	0	31	0	0	0	0	0	0	0	0
ZOTU_3355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0
ZOTU_3356	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	18	0	0
ZOTU_3357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17	0	0
ZOTU_3358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0
ZOTU_3359	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0
ZOTU_3360	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0
ZOTU_3361	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0
ZOTU_3362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
ZOTU_3363	0	0	0	0	0	0	2	0	1	0	13	0	5	0	0	0	0	0
ZOTU_3364	0	0	25	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ZOTU_3365	0	0	5	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3366	0	1	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0
ZOTU_3367	0	0	0	0	0	0	0	0	0	6	0	0	0	21	0	0	0	0
ZOTU_3368	0	0	4	0	0	23	0	0	0	0	0	4	0	0	0	0	0	0
ZOTU_3369	0	0	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3370	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0
ZOTU_3371	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3372	4	1	0	7	15	0	0	4	0	1	0	0	0	0	19	4	0	1
ZOTU_3373	0	0	1	0	0	0	19	0	0	0	0	0	0	0	0	0	0	1
ZOTU_3374	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	17	0	0
ZOTU_3375	6	0	0	0	0	0	1	0	0	1	0	0	0	0	24	0	0	0
ZOTU_3376	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3377	1	0	0	6	10	1	3	17	1	0	0	1	0	0	0	0	0	0
ZOTU_3378	0	0	0	0	0	12	0	0	0	0	0	0	0	18	0	0	0	0
ZOTU_3379	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3380	11	0	0	0	4	0	0	0	1	0	0	0	0	8	2	0	8	0
ZOTU_3382	0	0	0	0	0	0	9	0	0	0	0	0	14	0	0	0	0	0
ZOTU_3383	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
ZOTU_3384	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0
ZOTU_3385	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ZOTU_3386	0	0	0	0	0	8	0	0	0	0	0	0	2	0	14	0	0	1
ZOTU_3387	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	2	0	0
ZOTU_3388	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3389	0	6	0	0	0	0	1	0	0	1	0	0	0	0	18	0	0	2
ZOTU_3390	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	5	0	0
ZOTU_3391	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3392	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3393	0	0	0	6	3	3	0	0	0	0	0	0	0	1	6	5	1	12
ZOTU_3394	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3395	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3396	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3397	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3398	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0
ZOTU_3399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0
ZOTU_3400	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3401	0	0	0	0	0	0	5	0	0	0	0	0	0	0	18	0	0	0
ZOTU_3402	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3403	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0
ZOTU_3404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0
ZOTU_3405	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0
ZOTU_3406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	1
ZOTU_3407	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3408	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
ZOTU_3409	0	0	0	0	0	3	0	0	0	0	0	19	0	0	0	0	0	0
ZOTU_3410	0	4	1	0	0	0	0	0	0	0	0	0	2	15	0	20	0	0
ZOTU_3411	0	0	8	0	0	0	0	0	1	0	0	0	5	0	0	8	0	0
ZOTU_3412	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0
ZOTU_3413	0	0	0	0	0	0	0	0	4	0	0	0	0	0	21	0	0	0
ZOTU_3414	0	0	0	1	0	0	14	0	0	0	0	0	8	0	0	0	0	0
ZOTU_3415	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0
ZOTU_3416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0
ZOTU_3417	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3418	0	0	0	2	0	8	0	1	0	0	0	0	0	3	26	7	3	0
ZOTU_3419	0	0	0	0	0	8	0	0	0	0	0	1	0	6	0	7	0	0
ZOTU_3420	2	0	0	0	0	0	12	0	0	9	0	0	0	0	0	0	0	0
ZOTU_3421	8	0	0	0	0	15	0	0	0	4	0	0	7	0	0	0	0	0
ZOTU_3422	0	0	0	22	0	1	14	0	0	3	0	0	0	0	0	0	0	0
ZOTU_3423	0	0	18	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
ZOTU_3424	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3425	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0
ZOTU_3426	0	0	0	0	0	0	0	0	0	0	3	1	3	0	0	9	20	1
ZOTU_3427	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0
ZOTU_3428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0
ZOTU_3429	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0
ZOTU_3430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0
ZOTU_3431	0	11	7	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3432	0	36	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ZOTU_3433	24	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_3434	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0
ZOTU_3435	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
